1669601624.744019,10.10.1.100:42764,0,19,14,10
1669601624.745559,10.10.1.100:42762,0,1,2,2
1669601624.746951,10.10.1.100:42760,0,10,3,1
1669601624.823769,10.10.1.100:42764,0,19,14,10
1669601624.825304,10.10.1.100:42762,0,1,2,2
1669601624.826701,10.10.1.100:42760,0,10,3,1
1669601624.903171,10.10.1.100:42764,0,19,14,10
1669601624.904688,10.10.1.100:42762,0,1,2,2
1669601624.906077,10.10.1.100:42760,0,10,3,1
1669601625.014068,10.10.1.100:42764,0,19,14,10
1669601625.016815,10.10.1.100:42762,0,1,2,2
1669601625.019251,10.10.1.100:42760,0,10,3,1
1669601625.157283,10.10.1.100:42764,0,19,15,10
1669601625.159920,10.10.1.100:42762,0,1,2,2
1669601625.162472,10.10.1.100:42760,0,10,3,1
1669601625.248059,10.10.1.100:42764,0,19,15,10
1669601625.249645,10.10.1.100:42762,0,1,2,2
1669601625.251041,10.10.1.100:42760,0,10,2,1
1669601625.327533,10.10.1.100:42764,0,19,15,10
1669601625.329078,10.10.1.100:42762,0,1,2,2
1669601625.330498,10.10.1.100:42760,0,10,2,1
1669601625.457671,10.10.1.100:42764,0,19,15,10
1669601625.460734,10.10.1.100:42762,0,1,2,2
1669601625.463212,10.10.1.100:42760,0,10,2,1
1669601625.580499,10.10.1.100:42764,0,19,15,10
1669601625.582002,10.10.1.100:42762,0,1,3,2
1669601625.583450,10.10.1.100:42760,0,10,2,1
1669601625.659604,10.10.1.100:42764,0,19,15,10
1669601625.661247,10.10.1.100:42762,0,1,3,2
1669601625.662672,10.10.1.100:42760,0,10,3,1
1669601625.739616,10.10.1.100:42764,0,19,15,10
1669601625.741209,10.10.1.100:42762,0,1,3,2
1669601625.742652,10.10.1.100:42760,0,10,3,1
1669601625.820572,10.10.1.100:42764,0,19,15,10
1669601625.822075,10.10.1.100:42762,0,1,3,2
1669601625.823656,10.10.1.100:42760,0,10,3,1
1669601625.900038,10.10.1.100:42764,0,19,15,10
1669601625.901567,10.10.1.100:42762,0,1,3,2
1669601625.903010,10.10.1.100:42760,0,10,3,1
1669601625.979628,10.10.1.100:42764,0,19,15,10
1669601625.981267,10.10.1.100:42762,0,1,3,2
1669601625.982690,10.10.1.100:42760,0,10,3,1
1669601626.064687,10.10.1.100:42764,0,19,15,10
1669601626.068280,10.10.1.100:42762,0,1,3,2
1669601626.070974,10.10.1.100:42760,0,10,2,1
1669601626.206569,10.10.1.100:42764,0,19,15,10
1669601626.209056,10.10.1.100:42762,0,1,3,2
1669601626.211391,10.10.1.100:42760,0,10,2,1
1669601626.324727,10.10.1.100:42764,0,19,15,10
1669601626.326259,10.10.1.100:42762,0,1,3,2
1669601626.327657,10.10.1.100:42760,0,10,2,1
1669601626.403547,10.10.1.100:42764,0,19,15,10
1669601626.405062,10.10.1.100:42762,0,1,3,2
1669601626.406467,10.10.1.100:42760,0,10,2,1
1669601626.483092,10.10.1.100:42764,0,19,15,10
1669601626.484680,10.10.1.100:42762,0,1,3,2
1669601626.486090,10.10.1.100:42760,0,10,2,1
1669601626.562292,10.10.1.100:42764,0,19,15,10
1669601626.563856,10.10.1.100:42762,0,1,3,2
1669601626.565288,10.10.1.100:42760,0,10,3,1
1669601626.641524,10.10.1.100:42764,0,19,15,10
1669601626.643243,10.10.1.100:42762,0,1,3,2
1669601626.644672,10.10.1.100:42760,0,10,3,1
1669601626.721904,10.10.1.100:42764,0,19,15,10
1669601626.723486,10.10.1.100:42762,0,1,3,2
1669601626.724930,10.10.1.100:42760,0,10,3,1
1669601626.801745,10.10.1.100:42764,0,19,15,10
1669601626.803269,10.10.1.100:42762,0,1,3,2
1669601626.804705,10.10.1.100:42760,0,10,3,1
1669601626.881253,10.10.1.100:42764,0,19,15,10
1669601626.882766,10.10.1.100:42762,0,1,4,2
1669601626.884168,10.10.1.100:42760,0,10,3,1
1669601626.961146,10.10.1.100:42764,0,19,15,10
1669601626.962742,10.10.1.100:42762,0,1,4,2
1669601626.964134,10.10.1.100:42760,0,10,3,1
1669601627.069732,10.10.1.100:42764,0,19,15,10
1669601627.072432,10.10.1.100:42762,0,1,4,2
1669601627.074898,10.10.1.100:42760,0,10,2,1
1669601627.207812,10.10.1.100:42764,0,19,15,10
1669601627.210382,10.10.1.100:42762,0,1,4,2
1669601627.212676,10.10.1.100:42760,0,10,2,1
1669601627.325172,10.10.1.100:42764,0,19,15,10
1669601627.326685,10.10.1.100:42762,0,1,4,2
1669601627.328120,10.10.1.100:42760,0,10,2,1
1669601627.403527,10.10.1.100:42764,0,19,15,10
1669601627.405112,10.10.1.100:42762,0,1,3,2
1669601627.406505,10.10.1.100:42760,0,10,2,1
1669601627.482307,10.10.1.100:42764,0,19,15,10
1669601627.483865,10.10.1.100:42762,0,1,3,2
1669601627.485297,10.10.1.100:42760,0,10,2,1
1669601627.563017,10.10.1.100:42764,0,19,15,10
1669601627.564604,10.10.1.100:42762,0,1,3,2
1669601627.566021,10.10.1.100:42760,0,10,3,1
1669601627.642043,10.10.1.100:42764,0,19,15,10
1669601627.643605,10.10.1.100:42762,0,1,2,2
1669601627.645045,10.10.1.100:42760,0,10,3,1
1669601627.721379,10.10.1.100:42764,0,19,15,10
1669601627.722842,10.10.1.100:42762,0,1,2,2
1669601627.724284,10.10.1.100:42760,0,10,3,1
1669601627.815855,10.10.1.100:42764,0,19,15,10
1669601627.818646,10.10.1.100:42762,0,1,2,2
1669601627.821164,10.10.1.100:42760,0,10,3,1
1669601627.954732,10.10.1.100:42764,0,19,15,10
1669601627.957745,10.10.1.100:42762,0,1,2,2
1669601627.960599,10.10.1.100:42760,0,10,3,1
1669601628.076090,10.10.1.100:42764,0,19,15,10
1669601628.078023,10.10.1.100:42762,0,1,2,2
1669601628.079761,10.10.1.100:42760,0,10,2,1
1669601628.214770,10.10.1.100:42764,0,19,15,10
1669601628.217454,10.10.1.100:42762,0,1,2,2
1669601628.219924,10.10.1.100:42760,0,10,2,1
1669601628.358385,10.10.1.100:42764,0,19,15,10
1669601628.361120,10.10.1.100:42762,0,1,3,2
1669601628.363567,10.10.1.100:42760,0,10,2,1
1669601628.469330,10.10.1.100:42764,0,19,15,10
1669601628.470814,10.10.1.100:42762,0,1,3,2
1669601628.472240,10.10.1.100:42760,0,10,3,1
1669601628.547862,10.10.1.100:42764,0,19,15,10
1669601628.549400,10.10.1.100:42762,0,1,4,2
1669601628.550790,10.10.1.100:42760,0,10,3,1
1669601628.626519,10.10.1.100:42764,0,19,15,10
1669601628.628011,10.10.1.100:42762,0,1,4,2
1669601628.629436,10.10.1.100:42760,0,10,3,1
1669601628.705775,10.10.1.100:42764,0,19,15,10
1669601628.707279,10.10.1.100:42762,0,1,4,2
1669601628.708704,10.10.1.100:42760,0,10,3,1
1669601628.785341,10.10.1.100:42764,0,19,15,10
1669601628.786897,10.10.1.100:42762,0,1,4,2
1669601628.788332,10.10.1.100:42760,0,10,3,1
1669601628.864760,10.10.1.100:42764,0,19,15,10
1669601628.866245,10.10.1.100:42762,0,1,4,2
1669601628.867623,10.10.1.100:42760,0,10,3,1
1669601628.944410,10.10.1.100:42764,0,19,15,10
1669601628.945882,10.10.1.100:42762,0,1,4,2
1669601628.947263,10.10.1.100:42760,0,10,2,1
1669601629.023562,10.10.1.100:42764,0,19,15,10
1669601629.025202,10.10.1.100:42762,0,1,3,2
1669601629.026595,10.10.1.100:42760,0,10,2,1
1669601629.103006,10.10.1.100:42764,0,19,15,10
1669601629.104542,10.10.1.100:42762,0,1,3,2
1669601629.105997,10.10.1.100:42760,0,10,2,1
1669601629.182459,10.10.1.100:42764,0,19,15,10
1669601629.184011,10.10.1.100:42762,0,1,3,2
1669601629.185473,10.10.1.100:42760,0,10,2,1
1669601629.260998,10.10.1.100:42764,0,19,15,10
1669601629.262501,10.10.1.100:42762,0,1,4,2
1669601629.263924,10.10.1.100:42760,0,10,2,1
1669601629.341124,10.10.1.100:42764,0,19,15,10
1669601629.342653,10.10.1.100:42762,0,1,4,2
1669601629.344089,10.10.1.100:42760,0,10,2,1
1669601629.420280,10.10.1.100:42764,0,19,15,10
1669601629.421750,10.10.1.100:42762,0,1,4,2
1669601629.423148,10.10.1.100:42760,0,10,3,1
1669601629.499388,10.10.1.100:42764,0,19,15,10
1669601629.500915,10.10.1.100:42762,0,1,4,2
1669601629.502331,10.10.1.100:42760,0,10,3,1
1669601629.579380,10.10.1.100:42764,0,19,15,10
1669601629.580913,10.10.1.100:42762,0,1,4,2
1669601629.582305,10.10.1.100:42760,0,10,3,1
1669601629.701759,10.10.1.100:42764,0,19,15,10
1669601629.704603,10.10.1.100:42762,0,1,4,2
1669601629.707085,10.10.1.100:42760,0,10,3,1
1669601629.847665,10.10.1.100:42764,0,19,15,10
1669601629.850612,10.10.1.100:42762,0,1,3,2
1669601629.853471,10.10.1.100:42760,0,10,3,1
1669601629.990927,10.10.1.100:42764,0,19,15,10
1669601629.993693,10.10.1.100:42762,0,1,3,2
1669601629.996267,10.10.1.100:42760,0,10,2,1
1669601630.100579,10.10.1.100:42764,0,19,15,10
1669601630.102211,10.10.1.100:42762,0,1,2,2
1669601630.103634,10.10.1.100:42760,0,10,2,1
1669601630.179790,10.10.1.100:42764,0,19,15,10
1669601630.181765,10.10.1.100:42762,0,1,2,2
1669601630.183219,10.10.1.100:42760,0,10,2,1
1669601630.258896,10.10.1.100:42764,0,19,15,10
1669601630.260430,10.10.1.100:42762,0,1,2,2
1669601630.261826,10.10.1.100:42760,0,10,2,1
1669601630.337916,10.10.1.100:42764,0,19,15,10
1669601630.339448,10.10.1.100:42762,0,1,2,2
1669601630.340952,10.10.1.100:42760,0,10,2,1
1669601630.476439,10.10.1.100:42764,0,19,15,10
1669601630.479187,10.10.1.100:42762,0,1,2,2
1669601630.481705,10.10.1.100:42760,0,10,3,1
1669601630.618902,10.10.1.100:42764,0,19,16,12
1669601630.621760,10.10.1.100:42762,0,1,2,2
1669601630.624345,10.10.1.100:42760,0,10,3,1
1669601630.726198,10.10.1.100:42764,0,19,16,12
1669601630.727674,10.10.1.100:42762,0,1,3,2
1669601630.729117,10.10.1.100:42760,0,10,3,1
1669601630.806086,10.10.1.100:42764,0,19,16,12
1669601630.807917,10.10.1.100:42762,0,1,3,2
1669601630.809355,10.10.1.100:42760,0,10,3,1
1669601630.885333,10.10.1.100:42764,0,19,16,12
1669601630.886846,10.10.1.100:42762,0,1,4,2
1669601630.888270,10.10.1.100:42760,0,10,2,1
1669601630.964657,10.10.1.100:42764,0,19,15,12
1669601630.966273,10.10.1.100:42762,0,1,4,2
1669601630.967668,10.10.1.100:42760,0,10,2,1
1669601631.043758,10.10.1.100:42764,0,19,15,12
1669601631.045332,10.10.1.100:42762,0,1,4,2
1669601631.046736,10.10.1.100:42760,0,10,2,1
1669601631.122800,10.10.1.100:42764,0,19,15,12
1669601631.124343,10.10.1.100:42762,0,1,4,2
1669601631.125747,10.10.1.100:42760,0,10,2,1
1669601631.203392,10.10.1.100:42764,0,19,15,12
1669601631.205007,10.10.1.100:42762,0,1,4,2
1669601631.206412,10.10.1.100:42760,0,10,2,1
1669601631.283610,10.10.1.100:42764,0,19,15,12
1669601631.285150,10.10.1.100:42762,0,1,4,2
1669601631.286536,10.10.1.100:42760,0,10,2,1
1669601631.363006,10.10.1.100:42764,0,19,15,12
1669601631.364563,10.10.1.100:42762,0,1,4,2
1669601631.365954,10.10.1.100:42760,0,10,2,1
1669601631.442439,10.10.1.100:42764,0,19,15,12
1669601631.443973,10.10.1.100:42762,0,1,3,2
1669601631.445405,10.10.1.100:42760,0,10,3,1
1669601631.528373,10.10.1.100:42764,0,19,15,12
1669601631.530987,10.10.1.100:42762,0,1,3,2
1669601631.533491,10.10.1.100:42760,0,10,3,1
1669601631.669207,10.10.1.100:42764,0,19,15,12
1669601631.672329,10.10.1.100:42762,0,1,3,2
1669601631.674822,10.10.1.100:42760,0,10,3,1
1669601631.809677,10.10.1.100:42764,0,19,15,12
1669601631.812356,10.10.1.100:42762,0,1,2,2
1669601631.814816,10.10.1.100:42760,0,10,3,1
1669601631.942118,10.10.1.100:42764,0,19,15,12
1669601631.943614,10.10.1.100:42762,0,1,2,2
1669601631.945061,10.10.1.100:42760,0,10,2,1
1669601632.021301,10.10.1.100:42764,0,19,15,12
1669601632.022779,10.10.1.100:42762,0,1,2,2
1669601632.024261,10.10.1.100:42760,0,10,2,1
1669601632.100499,10.10.1.100:42764,0,19,15,12
1669601632.102014,10.10.1.100:42762,0,1,2,2
1669601632.103423,10.10.1.100:42760,0,10,2,1
1669601632.179683,10.10.1.100:42764,0,19,15,12
1669601632.181500,10.10.1.100:42762,0,1,2,2
1669601632.182907,10.10.1.100:42760,0,10,2,1
1669601632.259307,10.10.1.100:42764,0,19,15,12
1669601632.260869,10.10.1.100:42762,0,1,2,2
1669601632.262274,10.10.1.100:42760,0,10,2,1
1669601632.338526,10.10.1.100:42764,0,19,15,12
1669601632.340067,10.10.1.100:42762,0,1,3,2
1669601632.341509,10.10.1.100:42760,0,10,3,1
1669601632.417864,10.10.1.100:42764,0,19,16,12
1669601632.419333,10.10.1.100:42762,0,1,3,2
1669601632.420782,10.10.1.100:42760,0,10,3,1
1669601632.497155,10.10.1.100:42764,0,19,16,12
1669601632.498625,10.10.1.100:42762,0,1,3,2
1669601632.500009,10.10.1.100:42760,0,10,3,1
1669601632.576352,10.10.1.100:42764,0,19,16,12
1669601632.577861,10.10.1.100:42762,0,1,4,2
1669601632.579257,10.10.1.100:42760,0,10,3,1
1669601632.656274,10.10.1.100:42764,0,19,16,12
1669601632.657828,10.10.1.100:42762,0,1,4,2
1669601632.659271,10.10.1.100:42760,0,10,3,1
1669601632.761861,10.10.1.100:42764,0,19,16,12
1669601632.764818,10.10.1.100:42762,0,1,4,2
1669601632.767267,10.10.1.100:42760,0,10,3,1
1669601632.904794,10.10.1.100:42764,0,19,16,12
1669601632.907468,10.10.1.100:42762,0,1,4,2
1669601632.910128,10.10.1.100:42760,0,10,2,1
1669601632.996224,10.10.1.100:42764,0,19,15,12
1669601632.997738,10.10.1.100:42762,0,1,4,2
1669601632.999149,10.10.1.100:42760,0,10,2,1
1669601633.075620,10.10.1.100:42764,0,19,15,12
1669601633.077102,10.10.1.100:42762,0,1,3,2
1669601633.078538,10.10.1.100:42760,0,10,2,1
1669601633.156727,10.10.1.100:42764,0,19,15,12
1669601633.158215,10.10.1.100:42762,0,1,3,2
1669601633.159661,10.10.1.100:42760,0,10,2,1
1669601633.236551,10.10.1.100:42764,0,19,15,12
1669601633.238104,10.10.1.100:42762,0,1,3,2
1669601633.239582,10.10.1.100:42760,0,10,2,1
1669601633.315984,10.10.1.100:42764,0,19,15,12
1669601633.317556,10.10.1.100:42762,0,1,3,2
1669601633.318960,10.10.1.100:42760,0,10,2,1
1669601633.421106,10.10.1.100:42764,0,19,15,12
1669601633.423890,10.10.1.100:42762,0,1,2,2
1669601633.426416,10.10.1.100:42760,0,10,3,1
1669601633.562481,10.10.1.100:42764,0,19,15,12
1669601633.565366,10.10.1.100:42762,0,1,2,2
1669601633.567828,10.10.1.100:42760,0,10,3,1
1669601633.694031,10.10.1.100:42764,0,19,15,12
1669601633.695512,10.10.1.100:42762,0,1,2,2
1669601633.696951,10.10.1.100:42760,0,10,3,1
1669601633.773233,10.10.1.100:42764,0,19,15,12
1669601633.774819,10.10.1.100:42762,0,1,2,2
1669601633.776259,10.10.1.100:42760,0,10,3,1
1669601633.852892,10.10.1.100:42764,0,19,15,12
1669601633.854379,10.10.1.100:42762,0,1,2,2
1669601633.855776,10.10.1.100:42760,0,10,2,1
1669601633.932082,10.10.1.100:42764,0,19,15,12
1669601633.933670,10.10.1.100:42762,0,1,2,2
1669601633.935079,10.10.1.100:42760,0,10,2,1
1669601634.011304,10.10.1.100:42764,0,19,15,12
1669601634.012850,10.10.1.100:42762,0,1,3,2
1669601634.014278,10.10.1.100:42760,0,10,2,1
1669601634.090692,10.10.1.100:42764,0,19,15,12
1669601634.092255,10.10.1.100:42762,0,1,3,2
1669601634.093672,10.10.1.100:42760,0,10,2,1
1669601634.169812,10.10.1.100:42764,0,19,15,12
1669601634.171334,10.10.1.100:42762,0,1,3,2
1669601634.172793,10.10.1.100:42760,0,10,2,1
1669601634.250871,10.10.1.100:42764,0,19,15,12
1669601634.252492,10.10.1.100:42762,0,1,4,2
1669601634.253913,10.10.1.100:42760,0,10,2,1
1669601634.331460,10.10.1.100:42764,0,19,16,12
1669601634.333115,10.10.1.100:42762,0,1,4,2
1669601634.334532,10.10.1.100:42760,0,10,3,1
1669601634.411126,10.10.1.100:42764,0,19,16,12
1669601634.412685,10.10.1.100:42762,0,1,4,2
1669601634.414113,10.10.1.100:42760,0,10,3,1
1669601634.490419,10.10.1.100:42764,0,19,16,12
1669601634.491934,10.10.1.100:42762,0,1,4,2
1669601634.493394,10.10.1.100:42760,0,10,3,1
1669601634.570184,10.10.1.100:42764,0,19,16,12
1669601634.571733,10.10.1.100:42762,0,1,4,2
1669601634.573175,10.10.1.100:42760,0,10,3,1
1669601634.649504,10.10.1.100:42764,0,19,15,12
1669601634.650959,10.10.1.100:42762,0,1,4,2
1669601634.652459,10.10.1.100:42760,0,10,3,1
1669601634.729203,10.10.1.100:42764,0,19,15,12
1669601634.730721,10.10.1.100:42762,0,1,3,2
1669601634.732129,10.10.1.100:42760,0,10,3,1
1669601634.814443,10.10.1.100:42764,0,19,15,12
1669601634.817207,10.10.1.100:42762,0,1,3,2
1669601634.819650,10.10.1.100:42760,0,10,2,1
1669601634.956877,10.10.1.100:42764,0,19,15,12
1669601634.959322,10.10.1.100:42762,0,1,3,2
1669601634.961711,10.10.1.100:42760,0,10,2,1
1669601635.075750,10.10.1.100:42764,0,19,15,12
1669601635.077430,10.10.1.100:42762,0,1,2,2
1669601635.078834,10.10.1.100:42760,0,10,2,1
1669601635.154343,10.10.1.100:42764,0,19,15,12
1669601635.155812,10.10.1.100:42762,0,1,2,2
1669601635.157309,10.10.1.100:42760,0,10,2,1
1669601635.235554,10.10.1.100:42764,0,19,15,12
1669601635.237122,10.10.1.100:42762,0,1,2,2
1669601635.238519,10.10.1.100:42760,0,10,2,1
1669601635.314663,10.10.1.100:42764,0,19,16,12
1669601635.316235,10.10.1.100:42762,0,1,2,2
1669601635.317649,10.10.1.100:42760,0,10,3,1
1669601635.393703,10.10.1.100:42764,0,19,16,12
1669601635.395190,10.10.1.100:42762,0,1,2,2
1669601635.396630,10.10.1.100:42760,0,10,3,1
1669601635.474004,10.10.1.100:42764,0,19,16,12
1669601635.475426,10.10.1.100:42762,0,1,2,2
1669601635.476896,10.10.1.100:42760,0,10,3,1
1669601635.555063,10.10.1.100:42764,0,19,16,12
1669601635.556910,10.10.1.100:42762,0,1,2,2
1669601635.558323,10.10.1.100:42760,0,10,3,1
1669601635.634503,10.10.1.100:42764,0,19,16,12
1669601635.635986,10.10.1.100:42762,0,1,3,2
1669601635.637432,10.10.1.100:42760,0,10,3,1
1669601635.713864,10.10.1.100:42764,0,19,16,12
1669601635.715366,10.10.1.100:42762,0,1,3,2
1669601635.716817,10.10.1.100:42760,0,10,2,1
1669601635.793254,10.10.1.100:42764,0,19,15,12
1669601635.794822,10.10.1.100:42762,0,1,3,2
1669601635.796285,10.10.1.100:42760,0,10,2,1
1669601635.872878,10.10.1.100:42764,0,19,15,12
1669601635.874427,10.10.1.100:42762,0,1,4,2
1669601635.875807,10.10.1.100:42760,0,10,2,1
1669601635.952591,10.10.1.100:42764,0,19,15,12
1669601635.954090,10.10.1.100:42762,0,1,4,2
1669601635.955494,10.10.1.100:42760,0,10,2,1
